CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|UNIDOS POR TARIJA|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
6016987|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1995|Erquis|7|U.E. 15 de Abril Erquis|2|220|62|85|147|0|40|187|147|187
6016997|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1995|Erquis|7|U.E. 15 de Abril Erquis|3|220|70|112|182|2|11|195|182|195
6017007|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1995|Erquis|7|U.E. 15 de Abril Erquis|4|220|86|103|189|1|5|195|189|195
6017017|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1995|Erquis|7|U.E. 15 de Abril Erquis|5|220|76|97|173|1|19|193|173|193
6017027|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1995|Erquis|7|U.E. 15 de Abril Erquis|6|118|45|49|94|0|12|106|94|106
6017037|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|1|220|102|80|182|2|11|195|182|195
6017047|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|2|220|97|86|183|2|1|186|183|186
6017057|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|3|220|116|61|177|4|10|191|177|191
6017067|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|4|220|76|99|175|1|3|179|175|179
6017077|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|5|219|98|75|173|1|7|181|173|181
6017087|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|6|220|120|56|176|3|8|187|176|187
6017097|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1997|Rancho Norte|8|U.E. Serapio Martinez|7|57|37|14|51|0|0|51|51|51
6017107|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1998|Rancho Sud|9|U.E. Rancho Sud|1|220|122|62|184|0|1|185|184|185
6017117|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1998|Rancho Sud|9|U.E. Rancho Sud|2|220|105|76|181|0|3|184|181|184
6017127|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1998|Rancho Sud|9|U.E. Rancho Sud|3|219|90|92|182|1|3|186|182|186
6017137|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1998|Rancho Sud|9|U.E. Rancho Sud|4|28|16|10|26|0|0|26|26|26
6017147|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|1999|Tucumilla|10|U.E. Tucumillas|1|121|14|89|103|0|2|105|103|105
6017157|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2000|Calama|11|U.E. Osvaldo Galvez|1|220|43|138|181|0|3|184|181|184
6017167|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2000|Calama|11|U.E. Osvaldo Galvez|2|220|37|131|168|2|14|184|168|184
6017177|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2000|Calama|11|U.E. Osvaldo Galvez|3|219|62|109|171|3|7|181|171|181
6017187|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2000|Calama|11|U.E. Osvaldo Galvez|4|101|23|55|78|1|3|82|78|82
6017197|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2001|Canasmoro|12|U.E. Eustaquio Mendez|1|220|46|121|167|1|8|176|167|176
6017207|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2001|Canasmoro|12|U.E. Eustaquio Mendez|2|220|79|104|183|0|9|192|183|192
6017217|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2001|Canasmoro|12|U.E. Eustaquio Mendez|3|219|72|98|170|1|9|180|170|180
6017227|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2001|Canasmoro|12|U.E. Eustaquio Mendez|4|234|78|87|165|2|17|184|165|184
6017237|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2002|Tomatas Grande|14|U.E. Tomatas Grande|1|220|77|84|161|3|15|179|161|179
6017247|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2002|Tomatas Grande|14|U.E. Tomatas Grande|2|220|96|76|172|1|7|180|172|180
6017257|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2002|Tomatas Grande|14|U.E. Tomatas Grande|3|150|52|70|122|0|5|127|122|127
6017267|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2003|León Cancha|14|U.E. Leon Cancha|1|220|27|104|131|2|19|152|131|152
6017277|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2003|León Cancha|14|U.E. Leon Cancha|2|109|9|59|68|0|6|74|68|74
6017287|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2006|Camarón Zona El Morro|16|U.E. Eustaquio Mendez|1|220|20|93|113|2|20|135|113|135
6017297|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2006|Camarón Zona El Morro|16|U.E. Eustaquio Mendez|2|105|11|35|46|2|11|59|46|59
6017307|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2008|San Lorencito|18|U.E. San Lorencito|1|94|42|33|75|0|4|79|75|79
6017317|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2009|Alto de Cajas|19|U.E. Alto De Cajas|1|115|36|41|77|1|8|86|77|86
6017327|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2011|Sella Mendez|20|U.E. Julio Sucre Sella Mendez|1|220|87|82|169|1|12|182|169|182
6017337|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2011|Sella Mendez|20|U.E. Julio Sucre Sella Mendez|2|220|90|87|177|3|4|184|177|184
6017347|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2011|Sella Mendez|20|U.E. Julio Sucre Sella Mendez|3|216|89|75|164|2|9|175|164|175
6017357|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2012|Carachimayo|21|U.E. Carachimayo Centro|1|220|76|86|162|3|9|174|162|174
6017367|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2012|Carachimayo|21|U.E. Carachimayo Centro|2|220|77|73|150|4|15|169|150|169
6017377|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2012|Carachimayo|21|U.E. Carachimayo Centro|3|203|51|91|142|4|17|163|142|163
6017387|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2842|La Hoja|25029|U.E. 1o. de Mayo|1|190|16|109|125|6|10|141|125|141
6017397|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|2881|San Pedro de las Peñas|15|U.E. San Pedro de Las Peñas|1|92|12|39|51|0|6|57|51|57
6017407|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3048|Trancas|23|U.E. Trancas|1|176|62|71|133|1|12|146|133|146
6017417|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3049|Pajonalcito|1|U.E. Pajonalcito|1|85|28|20|48|0|7|55|48|55
6017427|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|1|219|77|93|170|2|11|183|170|183
6017437|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|2|220|90|87|177|2|5|184|177|184
6017447|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|3|219|71|116|187|4|6|197|187|197
6017457|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|4|219|95|97|192|1|4|197|192|197
6017467|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|5|220|88|104|192|1|9|202|192|202
6017477|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|6|220|73|100|173|0|10|183|173|183
6017487|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|7|220|96|80|176|0|8|184|176|184
6017497|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|8|220|112|76|188|2|2|192|188|192
6017507|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|9|220|78|109|187|0|3|190|187|190
6017517|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|10|220|103|78|181|2|8|191|181|191
6017527|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3177|Tomatitas|4|U.E. Angel Calabi Pasolinni|11|200|102|70|172|2|7|181|172|181
6017537|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3199|Colorado Norte|2|U.E. Colorado Norte|1|173|10|82|92|0|20|112|92|112
6017547|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3200|Peñaderia|1|U.E. Peñaderia|1|59|21|17|38|0|6|44|38|44
6017557|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3290|Bordo El Mollar|1|U.E. Bordo El Mollar|1|220|73|99|172|3|8|183|172|183
6017567|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3290|Bordo El Mollar|1|U.E. Bordo El Mollar|2|220|68|113|181|3|5|189|181|189
6017577|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3290|Bordo El Mollar|1|U.E. Bordo El Mollar|3|220|51|115|166|1|9|176|166|176
6017587|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3290|Bordo El Mollar|1|U.E. Bordo El Mollar|4|148|60|62|122|1|7|130|122|130
6017597|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3318|El Puesto|1|U.E. El Puesto|1|74|20|36|56|1|6|63|56|63
6017607|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3514|Jarcas|26057|U.E. 1o. de Mayo Jarcas|1|81|25|34|59|1|7|67|59|67
6017617|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3671|Huancoiro|1|U.E. Huancoiro|1|102|20|63|83|2|5|90|83|90
6017627|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|3755|Cochas|1|U.E. Cochas|1|131|15|85|100|0|4|104|100|104
6017637|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|1|San Lorenzo|4357|Quirusillas|26059|U.E. Quirusillas|1|105|21|32|53|4|9|66|53|66
6017647|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2013|El Puente|2|U.E. 1o. de Julio|1|220|102|81|183|1|6|190|183|190
6017657|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2013|El Puente|2|U.E. 1o. de Julio|2|220|88|95|183|0|3|186|183|186
6017667|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2013|El Puente|2|U.E. 1o. de Julio|3|220|88|96|184|0|9|193|184|193
6017677|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2013|El Puente|2|U.E. 1o. de Julio|4|220|82|86|168|1|4|173|168|173
6017687|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2013|El Puente|2|U.E. 1o. de Julio|5|202|80|83|163|0|5|168|163|168
6017697|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2014|Santa Ana de Belén|3|Centro Comunal|1|214|125|63|188|1|2|191|188|191
6017707|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2015|Ircalaya|4|U.E. Ircalaya|1|70|32|27|59|0|1|60|59|60
6017717|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2017|Paicho Norte|26485|Sede Huerta Huayco|1|115|32|44|76|1|8|85|76|85
6017727|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2020|La Parroquia|7|U.E. Lic. Segundino Ugarte Duran|1|158|61|52|113|0|6|119|113|119
6017737|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2021|San Francisco|8|U.E. Monte Grande|1|128|52|35|87|2|5|94|87|94
6017747|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|1|220|65|106|171|2|15|188|171|188
6017757|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|2|220|53|113|166|2|12|180|166|180
6017767|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|3|220|73|100|173|4|10|187|173|187
6017777|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|4|220|41|122|163|2|12|177|163|177
6017787|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|5|220|49|118|167|2|9|178|167|178
6017797|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|6|220|67|108|175|0|8|183|175|183
6017807|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2023|Iscayachi|9|U.E. Franz Tamayo|7|57|22|23|45|1|5|51|45|51
6017817|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2024|San Antonio|10|U.E. San Antonio (Mendez)|1|220|35|125|160|2|17|179|160|179
6017827|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2024|San Antonio|10|U.E. San Antonio (Mendez)|2|84|16|47|63|0|5|68|63|68
6017837|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2025|El Molino|11|U.E. El Molino|1|220|43|141|184|0|10|194|184|194
6017847|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2025|El Molino|11|U.E. El Molino|2|180|45|98|143|1|1|145|143|145
6017857|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2026|Sama|12|U.E. Cumbre de Sama|1|220|71|94|165|2|8|175|165|175
6017867|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2026|Sama|12|U.E. Cumbre de Sama|2|90|33|33|66|0|12|78|66|78
6017877|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2027|Pueblo Nuevo|13|U.E. Pueblo Nuevo|1|220|23|134|157|3|13|173|157|173
6017887|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2027|Pueblo Nuevo|13|U.E. Pueblo Nuevo|2|170|19|107|126|3|9|138|126|138
6017897|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2028|Curqui|14|U.E. San Antonio de Curqui|1|227|89|87|176|1|5|182|176|182
6017907|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2029|Huarmachi|15|U.E. Huarmachi|1|136|70|38|108|0|3|111|108|111
6017917|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2030|Carrizal|16|Nucleo Andres Zamora|1|145|45|66|111|2|5|118|111|118
6017927|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2031|Ovando|17|Sede Club De Madres|1|61|24|28|52|1|1|54|52|54
6017937|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2032|Chayaza|18|U.E. Jesus Zamora|1|169|68|76|144|0|2|146|144|146
6017947|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2882|Obispo El Carmen|19|U.E. Obispo El Carmen|1|106|24|43|67|0|2|69|67|69
6017957|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2883|Chorcoya Mendez|20|U.E. Chorcoya Mendez|1|220|45|117|162|3|10|175|162|175
6017967|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|2883|Chorcoya Mendez|20|U.E. Chorcoya Mendez|2|33|10|14|24|1|0|25|24|25
6017977|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3050|Caña Cruz|21|Sede Comunal|1|220|85|78|163|1|11|175|163|175
6017987|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3050|Caña Cruz|21|Sede Comunal|2|86|37|27|64|0|8|72|64|72
6017997|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3170|Paicho Centro|1|U.E. Geraldino Guerrero|1|220|115|55|170|2|3|175|170|175
6018007|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3170|Paicho Centro|1|U.E. Geraldino Guerrero|2|119|48|37|85|1|7|93|85|93
6018017|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3202|Santa Rosa|2|U.E. Santa Rosa|1|89|9|49|58|0|6|64|58|64
6018027|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3291|Villa Nueva|26486|Sede Comunal|1|172|45|86|131|0|5|136|131|136
6018037|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|3672|Chinchilla|1|U.E. Chinchilla|1|66|8|39|47|0|2|49|47|49
6018047|GOBERNADOR(A)|32|Bolivia|6|Tarija|5|Méndez|2|El Puente|4020|Pirca Cancha|25347|U.E. Eduardo Abaroa|1|76|25|40|65|1|4|70|65|70
6018057|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|1|220|118|72|190|1|7|198|190|198
6018067|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|2|219|113|62|175|3|4|182|175|182
6018077|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|3|220|105|78|183|1|6|190|183|190
6018087|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|4|220|106|77|183|1|6|190|183|190
6018097|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|5|220|91|83|174|0|5|179|174|179
6018107|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|6|220|128|57|185|2|6|193|185|193
6018117|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|7|218|105|82|187|0|6|193|187|193
6018127|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|8|220|112|77|189|2|2|193|189|193
6018137|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|9|220|99|63|162|0|4|166|162|166
6018147|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|10|220|105|86|191|1|5|197|191|197
6018157|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|11|219|107|74|181|0|4|185|181|185
6018167|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|12|220|118|68|186|1|4|191|186|191
6018177|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|13|219|106|64|170|3|11|184|170|184
6018187|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|14|219|96|81|177|4|8|189|177|189
6018197|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|15|219|88|103|191|2|5|198|191|198
6018207|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|16|220|121|60|181|1|8|190|181|190
6018217|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|17|220|119|60|179|2|3|184|179|184
6018227|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|18|220|114|70|184|2|7|193|184|193
6018237|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|19|220|104|83|187|0|5|192|187|192
6018247|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|20|220|123|62|185|1|4|190|185|190
6018257|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|21|220|111|79|190|0|1|191|190|191
6018267|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|22|220|101|79|180|0|10|190|180|190
6018277|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|23|218|111|76|187|0|7|194|187|194
6018287|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|2|U.E. Franz Tamayo|24|97|40|43|83|1|2|86|83|86
6018297|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|26482|U.E. Gral. Francisco Bourth O´connor|1|218|88|75|163|3|6|172|163|172
6018307|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2034|Entre Rios|26482|U.E. Gral. Francisco Bourth O´connor|2|96|47|31|78|2|1|81|78|81
6018317|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2035|Pajonal|3|U.E. Pajonal|1|238|100|84|184|0|8|192|184|192
6018327|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2036|San Simon|4|U.E. San Simon|1|167|82|48|130|1|5|136|130|136
6018337|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2037|Valle del Medio|5|U.E. Remigio Vaca|1|190|84|73|157|0|5|162|157|162
6018347|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2038|Narvaez|6|U.E. Cnl. Eustaquio Mendez|1|220|62|134|196|0|3|199|196|199
6018357|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2038|Narvaez|6|U.E. Cnl. Eustaquio Mendez|2|179|60|90|150|0|2|152|150|152
6018367|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2039|Canaletas|7|U.E. Canaletas Centro|1|173|36|105|141|1|11|153|141|153
6018377|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2040|Huayco|8|U.E. Huaico Acerradero|1|220|91|87|178|1|7|186|178|186
6018387|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2040|Huayco|8|U.E. Huaico Acerradero|2|132|42|65|107|1|2|110|107|110
6018397|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2041|San Josecito Centro|9|U.E. Profesor Rene Avila Bayon|1|220|78|92|170|1|11|182|170|182
6018407|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2041|San Josecito Centro|9|U.E. Profesor Rene Avila Bayon|2|220|84|92|176|0|8|184|176|184
6018417|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2041|San Josecito Centro|9|U.E. Profesor Rene Avila Bayon|3|220|71|105|176|2|11|189|176|189
6018427|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2041|San Josecito Centro|9|U.E. Profesor Rene Avila Bayon|4|115|57|41|98|0|8|106|98|106
6018437|GOBERNADOR(A)|32|Bolivia|6|Tarija|6|O' Connor|1|Entre Ríos|2042|San Diego Centro|10|U.E. San Diego Centro|1|220|72|110|182|3|8|193|182|193
